_id,planta,zona,modulo,habitacion,numero,bed_id,estado,nombre_alumno,apellido1,apellido2,numero_alumno,brigada,especialidad,genero
6849322221310b00bf15a374,1,E,9,1,7,1-E-9-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a375,1,E,9,1,8,1-E-9-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a376,1,E,11,1,1,1-E-11-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a377,1,E,11,1,2,1-E-11-1-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a378,1,E,11,1,3,1-E-11-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a379,1,E,11,1,4,1-E-11-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a37a,1,E,11,1,5,1-E-11-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a37b,1,E,11,1,6,1-E-11-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a37c,1,E,11,1,7,1-E-11-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a37d,1,E,11,1,8,1-E-11-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a37e,1,E,12,1,1,1-E-12-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a37f,1,E,12,1,2,1-E-12-1-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a380,1,E,12,1,3,1-E-12-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a381,1,E,12,1,4,1-E-12-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a382,1,E,12,1,5,1-E-12-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a383,1,E,12,1,6,1-E-12-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a384,1,E,12,1,7,1-E-12-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a385,1,E,12,1,8,1-E-12-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a386,1,E,14,1,1,1-E-14-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a387,1,E,14,1,2,1-E-14-1-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a388,1,E,14,1,3,1-E-14-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a389,1,E,14,1,4,1-E-14-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a38a,1,E,14,1,5,1-E-14-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a38b,1,E,14,1,6,1-E-14-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a38c,1,E,14,1,7,1-E-14-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a38d,1,E,14,1,8,1-E-14-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a38e,1,E,15,1,1,1-E-15-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a38f,1,E,15,1,2,1-E-15-1-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a390,1,E,15,1,3,1-E-15-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a391,1,E,15,1,4,1-E-15-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a392,1,E,15,1,5,1-E-15-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a393,1,E,15,1,6,1-E-15-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a394,1,E,15,1,7,1-E-15-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a395,1,E,15,1,8,1-E-15-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a396,1,E,17,1,1,1-E-17-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a397,1,E,17,1,2,1-E-17-1-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a398,1,E,17,1,3,1-E-17-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a399,1,E,17,1,4,1-E-17-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a39a,1,E,17,1,5,1-E-17-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a39b,1,E,17,1,6,1-E-17-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a39c,1,E,17,1,7,1-E-17-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a39d,1,E,17,1,8,1-E-17-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a39e,1,F,1,1,1,1-F-1-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a39f,1,F,1,1,2,1-F-1-1-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a3a0,1,F,1,1,3,1-F-1-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a3a1,1,F,1,1,4,1-F-1-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a3a2,1,F,1,1,5,1-F-1-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a3a3,1,F,1,1,6,1-F-1-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a3a4,1,F,1,1,7,1-F-1-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a3a5,1,F,1,1,8,1-F-1-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a3a6,1,F,2,1,1,1-F-2-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a3a7,1,F,2,1,2,1-F-2-1-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a3a8,1,F,2,1,3,1-F-2-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a3a9,1,F,2,1,4,1-F-2-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a3aa,1,F,2,1,5,1-F-2-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a3ab,1,F,2,1,6,1-F-2-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a3ac,1,F,2,1,7,1-F-2-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a3ad,1,F,2,1,8,1-F-2-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a3ae,1,F,3,1,1,1-F-3-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a3af,1,F,3,1,2,1-F-3-1-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a3b0,1,F,3,1,3,1-F-3-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a3b1,1,F,3,1,4,1-F-3-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a3b2,1,F,3,1,5,1-F-3-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a3b3,1,F,3,1,6,1-F-3-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a3b4,1,F,3,1,7,1-F-3-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a3b5,1,F,3,1,8,1-F-3-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a3b6,1,F,4,1,1,1-F-4-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a3b7,1,F,4,1,2,1-F-4-1-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a3b8,1,F,4,1,3,1-F-4-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a3b9,1,F,4,1,4,1-F-4-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a3ba,1,F,4,1,5,1-F-4-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a3bb,1,F,4,1,6,1-F-4-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a3bc,1,F,4,1,7,1-F-4-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a3bd,1,F,4,1,8,1-F-4-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a3be,1,F,7,1,1,1-F-7-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a3bf,1,F,7,1,2,1-F-7-1-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a3c0,1,F,7,1,3,1-F-7-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a3c1,1,F,7,1,4,1-F-7-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a3c2,1,F,7,1,5,1-F-7-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a3c3,1,F,7,1,6,1-F-7-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a3c4,1,F,7,1,7,1-F-7-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a3c5,1,F,7,1,8,1-F-7-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a3c6,1,F,8,1,1,1-F-8-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a3c7,1,F,8,1,2,1-F-8-1-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a3c8,1,F,8,1,3,1-F-8-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a3c9,1,F,8,1,4,1-F-8-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a3ca,1,F,8,1,5,1-F-8-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a3cb,1,F,8,1,6,1-F-8-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a3cc,1,F,8,1,7,1-F-8-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a3cd,1,F,8,1,8,1-F-8-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a3ce,1,F,9,1,1,1-F-9-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a3cf,1,F,9,1,2,1-F-9-1-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a3d0,1,F,9,1,3,1-F-9-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a3d1,1,F,9,1,4,1-F-9-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a3d2,1,F,9,1,5,1-F-9-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a3d3,1,F,9,1,6,1-F-9-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a3d4,1,F,9,1,7,1-F-9-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a3d5,1,F,9,1,8,1-F-9-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a3d6,1,F,10,1,1,1-F-10-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a3d7,1,F,10,1,2,1-F-10-1-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a3d8,1,F,10,1,3,1-F-10-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a3d9,1,F,10,1,4,1-F-10-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a3da,1,F,10,1,5,1-F-10-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a3db,1,F,10,1,6,1-F-10-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a3dc,1,F,10,1,7,1-F-10-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a3dd,1,F,10,1,8,1-F-10-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a3de,2,A,1,1,1,2-A-1-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a3df,2,A,1,1,2,2-A-1-1-Cama2,OCUPADA,RAQUEL,CRUZ,DELGADO,274A,4A,OSS,M
6849322221310b00bf15a3e0,2,A,1,1,3,2-A-1-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a3e1,2,A,1,1,4,2-A-1-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a3e2,2,A,1,2,1,2-A-1-2-Cama1,OCUPADA,CARMEN,DÍAZ,RUIZ,154A,4A,OSS,M
6849322221310b00bf15a3e3,2,A,1,2,2,2-A-1-2-Cama2,OCUPADA,BEATRIZ,HERRERO,SANTOS,314A,4A,OSS,M
6849322221310b00bf15a3e4,2,A,1,2,3,2-A-1-2-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a3e5,2,A,1,2,4,2-A-1-2-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a3e6,2,A,1,3,1,2-A-1-3-Cama1,OCUPADA,LUCÍA,IGLESIAS,NAVARRO,234A,4A,OSS,M
6849322221310b00bf15a3e7,2,A,1,3,2,2-A-1-3-Cama2,OCUPADA,ANA,MARTÍNEZ,SÁNCHEZ,114A,4A,OSS,M
6849322221310b00bf15a3e8,2,A,1,3,3,2-A-1-3-Cama3,OCUPADA,LAURA,ROMERO,TORRES,194A,4A,OSS,M
6849322221310b00bf15a3e9,2,A,1,3,4,2-A-1-3-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a3ea,2,A,2,1,1,2-A-2-1-Cama1,OCUPADA,PATRICIA,CASTILLO,ORTIZ,254A,4A,TIS,M
6849322221310b00bf15a3eb,2,A,2,1,2,2-A-2-1-Cama2,OCUPADA,MARÍA,FERNÁNDEZ,GÓMEZ,134A,4A,TIS,M
6849322221310b00bf15a3ec,2,A,2,1,3,2-A-2-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a3ed,2,A,2,1,4,2-A-2-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a3ee,2,A,2,2,1,2-A-2-2-Cama1,OCUPADA,MARTA,LEÓN,PEÑA,294A,4A,TIS,M
6849322221310b00bf15a3ef,2,A,2,2,2,2-A-2-2-Cama2,OCUPADA,ISABEL,MORENO,JIMÉNEZ,174A,4A,TIS,M
6849322221310b00bf15a3f0,2,A,2,2,3,2-A-2-2-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a3f1,2,A,2,2,4,2-A-2-2-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a3f2,2,A,2,3,1,2-A-2-3-Cama1,OCUPADA,PAULA,MORENO,GARRIDO,334A,4A,TIS,M
6849322221310b00bf15a3f3,2,A,2,3,2,2-A-2-3-Cama2,OCUPADA,SOFÍA,SERRANO,DOMÍNGUEZ,214A,4A,TIS,M
6849322221310b00bf15a3f4,2,A,2,3,3,2-A-2-3-Cama3,OCUPADA,ALBA,VIDAL,GUERRERO,374A,4A,TIS,M
6849322221310b00bf15a3f5,2,A,2,3,4,2-A-2-3-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a3f6,2,A,3,1,1,2-A-3-1-Cama1,OCUPADA,ROCIO,BLANCO,CALVO,234B,4B,OSS,M
6849322221310b00bf15a3f7,2,A,3,1,2,2-A-3-1-Cama2,OCUPADA,AMPARO,CRESPO,ROLDÁN,274B,4B,OSS,M
6849322221310b00bf15a3f8,2,A,3,1,3,2-A-3-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a3f9,2,A,3,1,4,2-A-3-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a3fa,2,A,3,2,1,2-A-3-2-Cama1,OCUPADA,SARA,ESTEBAN,MORA,194B,4B,OSS,M
6849322221310b00bf15a3fb,2,A,3,2,2,2-A-3-2-Cama2,OCUPADA,CONSUELO,FLORES,BENÍTEZ,314B,4B,OSS,M
6849322221310b00bf15a3fc,2,A,3,2,3,2-A-3-2-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a3fd,2,A,3,2,4,2-A-3-2-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a3fe,2,A,3,3,1,2-A-3-3-Cama1,OCUPADA,LUCÍA,MÁRQUEZ,LEÓN,114B,4B,OSS,M
6849322221310b00bf15a3ff,2,A,3,3,2,2-A-3-3-Cama2,OCUPADA,ROSA,MEDINA,MIRANDA,354B,4B,OSS,M
6849322221310b00bf15a400,2,A,3,3,3,2-A-3-3-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a401,2,A,3,3,4,2-A-3-3-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a402,2,A,4,1,1,2-A-4-1-Cama1,OCUPADA,SANDRA,MORA,CORDOBA,434B,4B,OSS,M
6849322221310b00bf15a403,2,A,4,1,2,2-A-4-1-Cama2,OCUPADA,LORENA,NADAL,FERRANDO,394B,4B,OSS,M
6849322221310b00bf15a404,2,A,4,1,3,2-A-4-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a405,2,A,4,1,4,2-A-4-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a406,2,A,4,2,1,2-A-4-2-Cama1,OCUPADA,MARINA,ROJAS,CORTÉS,154B,4B,OSS,M
6849322221310b00bf15a407,2,A,4,2,2,2-A-4-2-Cama2,OCUPADA,OLGA,ALCARAZ,SÁNCHEZ,374B,4B,TIS,M
6849322221310b00bf15a408,2,A,4,2,3,2-A-4-2-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a409,2,A,4,2,4,2-A-4-2-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a40a,2,A,4,3,1,2-A-4-3-Cama1,OCUPADA,MIRIAM,AVILÉS,QUINTANA,334B,4B,TIS,M
6849322221310b00bf15a40b,2,A,4,3,2,2-A-4-3-Cama2,OCUPADA,IRENE,CAMPOS,VICENTE,174B,4B,TIS,M
6849322221310b00bf15a40c,2,A,4,3,3,2-A-4-3-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a40d,2,A,4,3,4,2-A-4-3-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a40e,2,A,5,1,1,2-A-5-1-Cama1,OCUPADA,LIDIA,GALLARDO,MÉNDEZ,254B,4B,TIS,M
6849322221310b00bf15a40f,2,A,5,1,2,2-A-5-1-Cama2,OCUPADA,CLARA,PASCUAL,ROMAN,134B,4B,TIS,M
6849322221310b00bf15a410,2,A,5,1,3,2-A-5-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a411,2,A,5,2,1,2-A-5-2-Cama1,OCUPADA,YOLANDA,PASTOR,VALVERDE,414B,4B,TIS,M
6849322221310b00bf15a412,2,A,5,2,2,2-A-5-2-Cama2,OCUPADA,CELIA,PAZOS,FIGUEROA,294B,4B,TIS,M
6849322221310b00bf15a413,2,A,5,2,3,2-A-5-2-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a414,2,A,5,3,1,2-A-5-3-Cama1,OCUPADA,GLORIA,RODRÍGUEZ,PAZOS,454B,4B,TIS,M
6849322221310b00bf15a415,2,A,5,3,2,2-A-5-3-Cama2,OCUPADA,NURIA,VALERO,IGLESIAS,214B,4B,TIS,M
6849322221310b00bf15a416,2,A,5,3,3,2-A-5-3-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a417,2,B,1,1,1,2-B-1-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a418,2,B,1,1,2,2-B-1-1-Cama2,OCUPADA,ALBERTO,GIMÉNEZ,HERRERA,284A,4A,ARS,H
6849322221310b00bf15a419,2,B,1,1,3,2-B-1-1-Cama3,OCUPADA,DANIEL,MEDINA,GIL,244A,4A,ARS,H
6849322221310b00bf15a41a,2,B,1,2,1,2-B-1-2-Cama1,OCUPADA,DIEGO,NAVARRO,CARMONA,324A,4A,ARS,H
6849322221310b00bf15a41b,2,B,1,2,2,2-B-1-2-Cama2,OCUPADA,ADRIÁN,PRIETO,MENDOZA,364A,4A,ARS,H
6849322221310b00bf15a41c,2,B,1,2,3,2-B-1-2-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a41d,2,B,1,3,1,2-B-1-3-Cama1,OCUPADA,LUIS,RODRÍGUEZ,PÉREZ,124A,4A,ARS,H
6849322221310b00bf15a41e,2,B,1,3,2,2-B-1-3-Cama2,OCUPADA,MIGUEL,SANTIAGO,FLORES,204A,4A,ARS,H
6849322221310b00bf15a41f,2,B,1,3,3,2-B-1-3-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a420,2,B,2,1,1,2-B-2-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a421,2,B,2,1,2,2-B-2-1-Cama2,OCUPADA,ÁNGEL,DELGADO,CASTRO,344A,4A,EPS,H
6849322221310b00bf15a422,2,B,2,1,3,2-B-2-1-Cama3,OCUPADA,CARLOS,GARCÍA,LÓPEZ,104A,4A,EPS,H
6849322221310b00bf15a423,2,B,2,2,1,2-B-2-2-Cama1,OCUPADA,JOSÉ,GONZÁLEZ,MARTÍN,144A,4A,EPS,H
6849322221310b00bf15a424,2,B,2,2,2,2-B-2-2-Cama2,OCUPADA,ANTONIO,MUÑOZ,ORTEGA,184A,4A,EPS,H
6849322221310b00bf15a425,2,B,2,2,3,2-B-2-2-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a426,2,B,2,3,1,2-B-2-3-Cama1,OCUPADA,PABLO,RAMOS,VÁZQUEZ,224A,4A,EPS,H
6849322221310b00bf15a427,2,B,2,3,2,2-B-2-3-Cama2,OCUPADA,ROBERTO,VARGAS,MOLINA,304A,4A,EPS,H
6849322221310b00bf15a428,2,B,2,3,3,2-B-2-3-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a429,2,B,3,1,1,2-B-3-1-Cama1,OCUPADA,GABRIEL,CABRERA,FUENTES,124B,4B,ARS,H
6849322221310b00bf15a42a,2,B,3,1,2,2-B-3-1-Cama2,OCUPADA,JULIO,CRUZ,PEINADO,444B,4B,ARS,H
6849322221310b00bf15a42b,2,B,3,1,3,2-B-3-1-Cama3,OCUPADA,ALFREDO,CUENCA,ROS,324B,4B,ARS,H
6849322221310b00bf15a42c,2,B,3,2,1,2-B-3-2-Cama1,OCUPADA,FÉLIX,GARRIDO,CABRERA,364B,4B,ARS,H
6849322221310b00bf15a42d,2,B,3,2,2,2-B-3-2-Cama2,OCUPADA,RAÚL,GUZMÁN,PEÑA,164B,4B,ARS,H
6849322221310b00bf15a42e,2,B,3,2,3,2-B-3-2-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a42f,2,B,3,3,1,2-B-3-3-Cama1,OCUPADA,MARCOS,MENÉNDEZ,VALDÉS,284B,4B,ARS,H
6849322221310b00bf15a430,2,B,3,3,2,2-B-3-3-Cama2,OCUPADA,JAVIER,MOLINA,SOLER,204B,4B,ARS,H
6849322221310b00bf15a431,2,B,3,3,3,2-B-3-3-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a432,2,B,4,1,1,2-B-4-1-Cama1,OCUPADA,MOHAMED,SANTANA,PIÑERO,404B,4B,ARS,H
6849322221310b00bf15a433,2,B,4,1,2,2-B-4-1-Cama2,OCUPADA,RUBÉN,SUÁREZ,PASTOR,244B,4B,ARS,H
6849322221310b00bf15a434,2,B,4,1,3,2-B-4-1-Cama3,OCUPADA,JORDI,FERRER,CRESPO,104B,4B,EPS,H
6849322221310b00bf15a435,2,B,4,2,1,2-B-4-2-Cama1,OCUPADA,ROBERTO,FUENTES,BERNAL,464B,4B,EPS,H
6849322221310b00bf15a436,2,B,4,2,2,2-B-4-2-Cama2,OCUPADA,ANDRÉS,IGLESIAS,ROCA,424B,4B,EPS,H
6849322221310b00bf15a437,2,B,4,2,3,2-B-4-2-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a438,2,B,4,3,1,2-B-4-3-Cama1,OCUPADA,ALFONSO,LOZANO,ARIAS,184B,4B,EPS,H
6849322221310b00bf15a439,2,B,4,3,2,2-B-4-3-Cama2,OCUPADA,IVÁN,ORTIZ,SERRA,264B,4B,EPS,H
6849322221310b00bf15a43a,2,B,4,3,3,2-B-4-3-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a43b,2,B,5,1,1,2-B-5-1-Cama1,OCUPADA,SERGIO,REYES,ANDÚJAR,144B,4B,EPS,H
6849322221310b00bf15a43c,2,B,5,1,2,2-B-5-1-Cama2,OCUPADA,GUILLERMO,ROBLES,ACOSTA,304B,4B,EPS,H
6849322221310b00bf15a43d,2,B,5,1,3,2-B-5-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a43e,2,B,5,2,1,2-B-5-2-Cama1,OCUPADA,SEBASTIÁN,ROMAN,PARRA,384B,4B,EPS,H
6849322221310b00bf15a43f,2,B,5,2,2,2-B-5-2-Cama2,OCUPADA,JOAQUÍN,SOLER,ESCOBAR,344B,4B,EPS,H
6849322221310b00bf15a440,2,B,5,2,3,2-B-5-2-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a441,2,B,5,3,1,2-B-5-3-Cama1,OCUPADA,FERNANDO,SOTO,DURÁN,224B,4B,EPS,H
6849322221310b00bf15a442,2,B,5,3,2,2-B-5-3-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a443,2,B,5,3,3,2-B-5-3-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a444,2,C,2,1,1,2-C-2-1-Cama1,OCUPADA,LAURA,CRESPO,ROCA,921C,1C,OSM,M
6849322221310b00bf15a445,2,C,2,1,2,2-C-2-1-Cama2,OCUPADA,MARÍA,GIL,VALERO,881C,1C,OSM,M
6849322221310b00bf15a446,2,C,2,1,3,2-C-2-1-Cama3,OCUPADA,CLAUDIA,GUERRERO,MENDOZA,961C,1C,OSM,M
6849322221310b00bf15a447,2,C,2,1,4,2-C-2-1-Cama4,OCUPADA,ISABEL,ORTEGA,ROJAS,901C,1C,OSM,M
6849322221310b00bf15a448,2,C,2,1,5,2-C-2-1-Cama5,OCUPADA,SOFÍA,SERRANO,PEÑA,941C,1C,OSM,M
6849322221310b00bf15a449,2,C,2,1,6,2-C-2-1-Cama6,OCUPADA,ROCIO,VALDÉS,IGLESIAS,981C,1C,OSM,M
6849322221310b00bf15a44a,2,C,2,1,7,2-C-2-1-Cama7,OCUPADA,LUCÍA,MARÍN,SEGURA,911C,1C,OSM,M
6849322221310b00bf15a44b,2,C,2,1,8,2-C-2-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a44c,2,C,3,1,1,2-C-3-1-Cama1,OCUPADA,BEATRIZ,MIRANDA,CRESPO,991C,1C,OSM,M
6849322221310b00bf15a44d,2,C,3,1,2,2-C-3-1-Cama2,OCUPADA,ELENA,PEÑA,CABRERA,951C,1C,OSM,M
6849322221310b00bf15a44e,2,C,3,1,3,2-C-3-1-Cama3,OCUPADA,ANA,RUIZ,CABELLO,871C,1C,OSM,M
6849322221310b00bf15a44f,2,C,3,1,4,2-C-3-1-Cama4,OCUPADA,ANDREA,CORTÉS,ROLDÁN,971C,1C,OSM,M
6849322221310b00bf15a450,2,C,3,1,5,2-C-3-1-Cama5,OCUPADA,PAULA,ROJAS,MORENO,931C,1C,OSM,M
6849322221310b00bf15a451,2,C,3,1,6,2-C-3-1-Cama6,OCUPADA,CARMEN,VEGA,REVERTE,891C,1C,OSM,M
6849322221310b00bf15a452,2,C,3,1,7,2-C-3-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a453,2,C,3,1,8,2-C-3-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a454,2,C,5,1,1,2-C-5-1-Cama1,OCUPADA,LUCÍA,CORDOBA,MORALES,801D,1D,EPM,M
6849322221310b00bf15a455,2,C,5,1,2,2-C-5-1-Cama2,OCUPADA,SOFÍA,DELGADO,GUERRA,961D,1D,EPM,M
6849322221310b00bf15a456,2,C,5,1,3,2-C-5-1-Cama3,OCUPADA,LAURA,ESCOBAR,SUÁREZ,681D,1D,EPM,M
6849322221310b00bf15a457,2,C,5,1,4,2-C-5-1-Cama4,OCUPADA,MARÍA,FUENTES,BLANCO,641D,1D,EPM,M
